"NEW_BP"|"TC_MASTERCARD"|"TC_VISA"|"PRESTAMO_CONVENIO"|"PRESTAMO_CONSUMO"|"VIVIENDA"|"VEHICULO"
"1571951365"|19171.33|0.00|0.00|0.00|0.00|0.00
"1572643732"|16447.38|0.00|145892.19|0.00|0.00|0.00
"1571714550"|0.00|16899.28|0.00|0.00|0.00|0.00
"1572282145"|0.00|5221.34|0.00|0.00|0.00|0.00
"1578534403"|0.00|22279.01|0.00|0.00|0.00|0.00
"1572364940"|13883.86|0.00|0.00|0.00|0.00|0.00
"1572907214"|0.00|37801.33|0.00|0.00|0.00|0.00
"1580985427"|44279.34|0.00|0.00|0.00|0.00|0.00
"1572459369"|0.00|14687.21|0.00|0.00|0.00|0.00
"1580390367"|0.00|30125.97|0.00|0.00|0.00|0.00
"1572337104"|33307.62|0.00|0.00|0.00|0.00|0.00
"1572647150"|64209.84|0.00|0.00|0.00|0.00|0.00
"1579827793"|0.00|11573.64|0.00|0.00|0.00|0.00
"1572670149"|0.00|41366.62|381949.02|0.00|0.00|0.00
"1572890679"|0.00|16274.19|390093.62|0.00|0.00|0.00
"1580102655"|5133.91|0.00|0.00|0.00|0.00|0.00
"1572867244"|37938.14|31642.75|0.00|0.00|0.00|0.00
"1573060018"|0.00|31409.76|0.00|0.00|0.00|0.00
"1582687719"|0.00|38240.90|0.00|0.00|0.00|0.00
"1572136110"|0.00|27490.32|0.00|0.00|0.00|0.00
"1571581440"|0.00|13607.65|0.00|0.00|0.00|0.00
"1572902053"|28899.51|0.00|0.00|0.00|0.00|0.00
"1578567007"|34772.40|7039.28|0.00|0.00|0.00|0.00
"1579331540"|42216.17|0.00|0.00|0.00|0.00|0.00
"1580722984"|0.00|139327.98|0.00|0.00|0.00|0.00
"1571742849"|57370.41|21509.27|0.00|0.00|0.00|0.00
"1580264105"|31113.17|0.00|0.00|0.00|0.00|0.00
"1572235013"|35156.70|0.00|0.00|0.00|0.00|0.00
"1572625548"|42235.73|0.00|0.00|0.00|0.00|0.00
"1572449375"|91560.96|0.00|0.00|0.00|0.00|0.00
"1571680393"|0.00|19392.50|0.00|0.00|0.00|0.00
"1578924187"|97761.55|0.00|0.00|0.00|0.00|0.00
"1571679554"|43405.57|0.00|0.00|0.00|0.00|0.00
"1571581857"|43258.64|0.00|0.00|0.00|0.00|0.00
"1571611415"|120059.98|0.00|0.00|0.00|0.00|0.00
"1573051527"|87550.73|0.00|261990.35|0.00|0.00|0.00
"1581220407"|0.00|13955.24|0.00|0.00|0.00|0.00
"1578594825"|10389.52|0.00|0.00|0.00|0.00|0.00
"1572327679"|80110.79|0.00|0.00|0.00|0.00|0.00
"1578326431"|0.00|3472.40|0.00|0.00|0.00|0.00
"1571626102"|0.00|40265.89|0.00|0.00|0.00|0.00
"1572019534"|0.00|7636.59|170724.28|0.00|0.00|0.00
"1571952120"|1946.49|0.00|0.00|0.00|0.00|0.00
"1580145379"|0.00|39834.21|0.00|0.00|0.00|0.00
"1579135520"|7694.25|0.00|0.00|0.00|0.00|0.00
"1579680266"|1269.91|0.00|0.00|0.00|0.00|0.00
"1572001219"|0.00|50295.21|0.00|0.00|0.00|0.00
"1571935222"|0.00|17974.90|275642.23|0.00|0.00|0.00
"1579105176"|15194.23|0.00|0.00|0.00|0.00|0.00
"1571688718"|15083.49|0.00|269766.67|0.00|0.00|0.00
"1572866364"|0.00|8342.74|0.00|0.00|0.00|0.00
"1581884431"|3235.51|69515.38|0.00|0.00|0.00|0.00
"1571678726"|36.86|13955.92|0.00|0.00|0.00|0.00
"1581345647"|25215.12|0.00|0.00|0.00|0.00|0.00
"1572632111"|0.00|4700.46|0.00|0.00|0.00|0.00
"1572040351"|0.00|29818.46|0.00|0.00|0.00|0.00
"1572635542"|0.00|42732.31|416100.29|0.00|0.00|0.00
"1572567233"|42297.99|0.00|0.00|0.00|0.00|0.00
"1580267794"|70887.44|0.00|0.00|0.00|0.00|0.00
"1571707283"|0.00|56532.78|0.00|0.00|0.00|0.00
"1572049749"|60045.33|61892.44|0.00|0.00|0.00|0.00
"1572087398"|173475.85|90611.66|0.00|0.00|0.00|0.00
"1579626952"|68173.91|0.00|0.00|0.00|0.00|0.00
"1581426902"|18723.91|22249.01|0.00|0.00|0.00|0.00
"1580566364"|0.00|11112.68|0.00|0.00|0.00|0.00
"1572627009"|0.00|24090.00|0.00|0.00|0.00|0.00
"1572650573"|23784.27|0.00|0.00|0.00|0.00|0.00
"1571682892"|51938.83|0.00|0.00|0.00|0.00|0.00
"1573035268"|0.00|6210.57|0.00|0.00|0.00|0.00
"1572245446"|5073.24|54615.72|0.00|0.00|0.00|0.00
"1581614628"|0.00|15875.99|296644.53|0.00|0.00|0.00
"1577799302"|32728.18|0.00|0.00|0.00|0.00|0.00
"1571827868"|0.00|4572.67|0.00|0.00|0.00|0.00
"1580582262"|0.00|36285.89|0.00|0.00|0.00|0.00
"1571923806"|0.00|42226.32|0.00|96062.27|0.00|0.00
"1581350963"|0.00|3486.15|0.00|0.00|0.00|0.00
"1579351373"|0.00|36283.00|0.00|0.00|0.00|0.00
"1578066800"|0.00|23989.88|0.00|0.00|0.00|0.00
"1581053507"|0.00|1581.56|0.00|0.00|0.00|0.00
"1572628566"|0.00|2461.78|0.00|0.00|0.00|0.00
"1572337110"|52033.24|0.00|0.00|0.00|0.00|0.00
"1572671260"|0.00|9051.67|0.00|0.00|0.00|0.00
"1581960622"|0.00|39247.74|204766.73|0.00|0.00|0.00
"1580955508"|10607.97|0.00|0.00|0.00|0.00|0.00
"1579265742"|4250.59|21399.80|0.00|0.00|0.00|0.00
"1578661149"|31500.56|25134.54|0.00|179152.28|0.00|0.00
"1572813116"|0.00|18996.10|58636.89|0.00|0.00|0.00
"1572932768"|0.00|24765.22|0.00|0.00|0.00|0.00
"1571949781"|6970.23|0.00|131516.23|0.00|0.00|0.00
"1572484341"|7151.78|0.00|283250.99|0.00|0.00|0.00
"1572967668"|28435.98|0.00|0.00|0.00|0.00|0.00
"1581520036"|3118.66|284495.71|0.00|0.00|0.00|0.00
"1571552894"|0.00|25543.36|0.00|0.00|0.00|0.00
"1580647364"|0.00|27550.58|0.00|0.00|0.00|0.00
"1581206626"|0.00|10994.19|46933.69|0.00|0.00|0.00
"1581511561"|22894.08|0.00|0.00|0.00|0.00|0.00
"1581784809"|0.00|11714.20|0.00|169499.30|0.00|0.00
"1571676834"|27381.74|0.00|0.00|0.00|0.00|0.00
"1581360311"|21835.11|0.00|190195.33|0.00|0.00|0.00
"1581787452"|28943.42|0.00|0.00|0.00|0.00|0.00
"1572502137"|22931.05|0.00|0.00|0.00|0.00|0.00
"1572723432"|0.00|28372.18|0.00|0.00|0.00|0.00
"1580272089"|0.00|24276.18|0.00|0.00|0.00|0.00
"1571549870"|0.00|41091.33|0.00|0.00|0.00|0.00
"1572291775"|0.00|40097.02|27782.35|0.00|0.00|0.00
"1571591912"|14096.26|0.00|0.00|0.00|0.00|0.00
"1579260848"|24571.76|0.00|0.00|0.00|0.00|0.00
"1571840234"|0.00|6761.08|156624.21|0.00|0.00|0.00
"1572156145"|14842.64|0.00|0.00|0.00|0.00|0.00
"1581474892"|31226.73|0.00|0.00|98053.55|0.00|0.00
"1580923431"|0.00|26816.48|0.00|0.00|0.00|0.00
"1572640563"|0.00|57753.21|0.00|0.00|0.00|0.00
"1579343554"|0.00|37492.32|0.00|136461.60|0.00|0.00
"1573023812"|33444.91|0.00|0.00|0.00|0.00|0.00
"1581245688"|3167.68|130401.83|0.00|0.00|0.00|0.00
"1579214471"|0.00|46598.54|0.00|0.00|0.00|0.00
"1579046686"|0.00|13015.38|0.00|0.00|0.00|0.00
"1580155450"|0.00|32237.50|0.00|0.00|0.00|0.00
"1572793749"|0.00|31037.42|0.00|0.00|0.00|0.00
"1572921583"|14333.54|8266.40|0.00|0.00|0.00|0.00
"1572248403"|0.00|26956.45|0.00|0.00|0.00|0.00
"1572355702"|39528.64|0.00|0.00|0.00|0.00|0.00
"1580084327"|48663.35|0.00|0.00|0.00|0.00|0.00
"1572385867"|0.00|15306.55|0.00|0.00|0.00|0.00
"1579314836"|40841.54|0.00|92766.16|0.00|0.00|0.00
"1572259552"|76209.27|19330.85|0.00|0.00|0.00|0.00
"1581449408"|17621.22|0.00|0.00|0.00|0.00|0.00
"1578408849"|0.00|22490.38|176124.17|0.00|0.00|0.00
"1572681366"|0.00|24703.05|0.00|0.00|0.00|0.00
"1578085874"|0.00|54883.24|0.00|0.00|0.00|0.00
"1571744795"|126987.97|0.00|0.00|0.00|0.00|0.00
"1572007527"|0.00|12572.31|0.00|0.00|0.00|0.00
"1581480513"|26488.23|0.00|0.00|0.00|0.00|0.00
"1579417637"|38238.27|0.00|0.00|0.00|0.00|0.00
"1580315516"|0.00|1302.15|0.00|0.00|0.00|0.00
"1577931610"|27517.14|0.00|0.00|0.00|0.00|0.00
"1580104166"|0.00|16371.05|0.00|32804.62|0.00|0.00
"1572652366"|16170.30|0.00|0.00|0.00|0.00|0.00
"1571664841"|0.00|49839.29|0.00|0.00|0.00|0.00
"1582205097"|11483.50|0.00|0.00|0.00|0.00|0.00
"1580683341"|0.00|2633.72|0.00|0.00|0.00|0.00
"1581121847"|15188.29|0.00|0.00|0.00|0.00|0.00
"1578885391"|0.00|45513.43|0.00|0.00|0.00|0.00
"1581453544"|2486.98|82280.15|0.00|0.00|0.00|0.00
"1581620204"|0.00|18890.73|0.00|0.00|0.00|0.00
"1572303090"|30962.64|0.00|0.00|0.00|0.00|0.00
"1580140719"|23839.36|22685.77|0.00|0.00|0.00|0.00
"1581512009"|29654.10|0.00|0.00|0.00|0.00|0.00
"1578801543"|0.00|19236.25|0.00|0.00|0.00|0.00
"1571703697"|20460.93|0.00|0.00|0.00|0.00|0.00
"1572009966"|1180.17|0.00|0.00|0.00|0.00|0.00
"1571889673"|110207.32|0.00|0.00|118118.33|0.00|0.00
"1572001772"|30264.33|0.00|0.00|0.00|0.00|0.00
"1571650679"|0.00|2518.83|313102.48|0.00|0.00|0.00
"1579752235"|0.00|32763.18|214236.31|0.00|0.00|0.00
"1571605170"|3781.28|13901.34|0.00|0.00|0.00|0.00
"1581191969"|38355.27|0.00|0.00|0.00|0.00|0.00
"1579231453"|25123.15|0.00|0.00|0.00|0.00|0.00
"1579298412"|31254.02|0.00|0.00|0.00|0.00|0.00
"1572785571"|18919.49|0.00|0.00|0.00|0.00|0.00
"1580582646"|0.00|8192.17|0.00|0.00|0.00|0.00
"1579300962"|0.00|28490.13|0.00|0.00|0.00|0.00
"1571614819"|0.00|23826.29|0.00|0.00|0.00|0.00
"1582316125"|0.00|23457.72|0.00|0.00|0.00|0.00
"1577752123"|17193.68|0.00|37711.74|0.00|0.00|0.00
"1579308774"|0.00|19676.60|0.00|0.00|0.00|0.00
"1580073418"|25615.28|0.00|0.00|0.00|0.00|0.00
"1580174112"|0.00|50176.87|0.00|0.00|0.00|0.00
"1572593272"|0.00|4448.48|0.00|0.00|886968.70|0.00
"1581519109"|17538.72|0.00|0.00|0.00|0.00|0.00
"1581301336"|24429.74|0.00|0.00|0.00|0.00|0.00
"1572978795"|13826.76|0.00|0.00|0.00|0.00|362269.89
"1571581816"|0.00|36048.97|0.00|0.00|0.00|0.00
"1580120712"|27610.53|0.00|0.00|0.00|0.00|0.00
"1572661326"|17160.21|247.64|0.00|0.00|0.00|0.00
"1572660979"|32252.86|25037.28|0.00|0.00|0.00|0.00
"1572959291"|0.00|22218.96|0.00|0.00|0.00|0.00
"1571643843"|0.00|29604.69|0.00|0.00|278721.69|0.00
"1578629619"|25833.88|0.00|0.00|0.00|0.00|0.00
"1572265903"|0.00|4996.35|0.00|0.00|0.00|0.00
"1572413881"|24074.67|0.00|0.00|0.00|0.00|0.00
"1572198139"|0.00|14880.47|0.00|0.00|0.00|0.00
"1572079168"|13379.87|0.00|85055.18|0.00|1237175.02|0.00
"1582336486"|0.00|32025.85|0.00|0.00|0.00|0.00
"1579373391"|0.00|36473.17|0.00|0.00|0.00|0.00
"1572301961"|0.00|257126.99|0.00|0.00|0.00|0.00
"1572346404"|0.00|26818.81|0.00|0.00|0.00|0.00
"1578297209"|0.00|32652.03|0.00|0.00|0.00|0.00
"1579653908"|5298.91|0.00|0.00|0.00|0.00|0.00
"1572909865"|60999.98|0.00|0.00|0.00|0.00|0.00
"1572561238"|0.00|46653.70|0.00|120933.16|0.00|0.00
"1571783518"|12240.05|0.00|0.00|0.00|0.00|0.00
"1579349425"|0.00|6993.03|0.00|0.00|0.00|0.00
"1582098309"|13671.13|22617.53|0.00|0.00|0.00|0.00
"1572113199"|0.00|50453.02|0.00|0.00|0.00|0.00
"1577638384"|0.00|22257.90|0.00|0.00|0.00|0.00
"1581520195"|0.00|10853.84|0.00|0.00|767352.76|0.00
"1572317213"|0.00|36290.18|0.00|0.00|0.00|0.00
"1572970896"|25837.38|0.00|0.00|67159.69|0.00|0.00
"1579169254"|27796.37|0.00|0.00|0.00|0.00|251625.81
"1571537805"|49678.41|0.00|0.00|0.00|0.00|0.00
"1572328034"|61854.12|0.00|0.00|0.00|0.00|0.00
"1572630004"|619.85|619.85|0.00|0.00|0.00|0.00
"1571791876"|0.00|16908.40|0.00|0.00|0.00|0.00
"1571708473"|0.00|14521.32|0.00|51970.46|0.00|0.00
"1572966161"|0.00|5274.38|0.00|0.00|0.00|0.00
"1572353250"|0.00|19208.09|0.00|0.00|0.00|0.00
"1572279167"|40726.91|27337.66|694970.23|0.00|0.00|0.00
"1572015316"|11663.23|0.00|0.00|0.00|0.00|0.00
"1579656435"|0.00|18768.05|0.00|0.00|0.00|0.00
"1580085595"|0.00|8831.99|21026.70|0.00|0.00|0.00
"1571584641"|28400.24|11419.52|0.00|0.00|0.00|0.00
"1572981772"|72681.36|43560.36|0.00|0.00|0.00|0.00
"1573074154"|0.00|2916.00|0.00|0.00|0.00|0.00
"1572243942"|25248.48|0.00|0.00|0.00|0.00|0.00
"1579654053"|24709.84|0.00|0.00|0.00|0.00|0.00
"1572969998"|25739.67|0.00|0.00|0.00|0.00|0.00
"1572013651"|0.00|12047.31|0.00|0.00|0.00|0.00
"1572710942"|0.00|39604.64|0.00|0.00|0.00|0.00
"1580160991"|0.00|4611.00|0.00|0.00|1868335.85|0.00
"1580108587"|21657.71|0.00|0.00|0.00|0.00|0.00
"1579368997"|18980.94|5098.14|0.00|0.00|0.00|0.00
"1572418202"|12702.44|0.00|0.00|0.00|0.00|0.00
"1572959341"|0.00|21778.17|0.00|0.00|0.00|0.00
"1572620225"|39769.39|0.00|0.00|0.00|0.00|0.00
"1578189458"|66662.77|0.00|0.00|0.00|0.00|0.00
"1580608263"|0.00|261767.13|0.00|0.00|0.00|0.00
"1581220316"|51929.45|19126.05|0.00|0.00|0.00|0.00
"1579661699"|43365.20|0.00|0.00|0.00|0.00|0.00
"1572003865"|68956.72|0.00|0.00|0.00|0.00|0.00
"1572325788"|0.00|72242.41|0.00|0.00|0.00|0.00
"1580786958"|0.00|14135.96|125932.82|0.00|0.00|0.00
"1571704241"|0.00|26460.47|238108.88|0.00|0.00|0.00
"1572028147"|59833.93|0.00|0.00|0.00|0.00|0.00
"1571700903"|0.00|43366.17|0.00|0.00|0.00|0.00
"1577805705"|0.00|16533.01|0.00|0.00|0.00|0.00
"1572018250"|37767.58|0.00|0.00|0.00|0.00|0.00
"1579365585"|0.00|24417.74|0.00|0.00|0.00|0.00
"1580095662"|13241.83|15752.46|0.00|0.00|0.00|0.00
"1581279958"|618.61|27234.35|0.00|0.00|0.00|0.00
"1580717839"|0.00|7336.82|0.00|114003.25|0.00|0.00
"1571871994"|0.00|12610.16|0.00|0.00|0.00|0.00
"1571648105"|46517.45|0.00|0.00|0.00|0.00|0.00
"1581706494"|24281.45|9715.89|0.00|0.00|0.00|0.00
"1580140152"|0.00|19870.25|0.00|0.00|0.00|0.00
"1578586297"|65543.52|0.00|0.00|35616.85|0.00|0.00
"1572318347"|0.00|22916.56|0.00|0.00|0.00|0.00
"1577860290"|0.00|7125.54|0.00|300757.24|0.00|0.00
"1571755138"|642.94|1310.68|0.00|0.00|0.00|0.00
"1580927848"|39359.89|0.00|0.00|0.00|0.00|0.00
"1577807457"|0.00|38186.94|0.00|0.00|0.00|0.00
"1571535195"|0.00|3173.99|0.00|0.00|0.00|0.00
"1572338605"|22679.60|0.00|0.00|0.00|0.00|0.00
"1571896430"|30111.03|0.00|0.00|0.00|0.00|0.00
"1578790177"|0.00|12388.23|0.00|0.00|0.00|0.00
"1581068403"|16876.52|0.00|184330.76|0.00|0.00|0.00
"1580915284"|8079.47|0.00|497750.46|0.00|0.00|0.00
"1572280767"|0.00|123.62|0.00|0.00|688394.40|0.00
"1581703678"|0.00|23590.08|0.00|0.00|0.00|0.00
"1573032321"|9011.70|0.00|130557.70|0.00|0.00|0.00
"1572558570"|18862.74|0.00|0.00|0.00|0.00|0.00
"1579167958"|3952.38|0.00|143622.24|0.00|0.00|0.00
"1571861400"|0.00|64214.27|0.00|0.00|0.00|0.00
"1572794655"|0.00|7643.19|264591.41|0.00|0.00|0.00
"1572183839"|0.00|1728.92|0.00|0.00|0.00|0.00
"1572666818"|0.00|23866.39|0.00|0.00|0.00|0.00
"1579506898"|245.62|123.97|0.00|0.00|0.00|0.00
"1571848476"|55577.14|14873.13|0.00|0.00|0.00|0.00
"1579313620"|48676.06|0.00|0.00|11644.12|0.00|0.00
"1572284079"|0.00|12816.83|0.00|0.00|398657.42|0.00
"1572217127"|4677.31|0.00|368290.47|0.00|0.00|0.00
"1582406748"|32696.82|0.00|0.00|0.00|0.00|0.00
"1572402739"|2533.80|0.00|89638.96|0.00|0.00|0.00
"1580413829"|8755.20|13222.19|0.00|0.00|0.00|0.00
"1579423797"|0.00|36074.65|0.00|124741.08|0.00|0.00
"1572601992"|3841.48|7044.02|0.00|0.00|0.00|0.00
"1579357478"|0.00|27324.81|192252.44|0.00|0.00|0.00
"1582205250"|0.00|7692.94|67535.13|0.00|0.00|0.00
"1579635761"|0.00|35978.64|0.00|0.00|1034092.88|0.00
"1571822882"|0.00|78230.89|0.00|0.00|0.00|0.00
"1571975114"|99386.11|0.00|0.00|0.00|0.00|0.00
"1571545454"|0.00|13593.91|216594.68|0.00|0.00|37431.99
"1571602043"|109703.20|0.00|0.00|0.00|0.00|0.00
"1582082714"|57447.01|0.00|0.00|0.00|0.00|0.00
"1579176271"|0.00|24877.61|0.00|0.00|0.00|0.00
"1579206951"|32738.60|0.00|118806.40|0.00|0.00|0.00
"1581647488"|0.00|10357.84|0.00|0.00|0.00|0.00
"1579760053"|43331.45|0.00|0.00|0.00|0.00|0.00
"1581751170"|26017.74|0.00|0.00|0.00|0.00|0.00
"1572636750"|19927.30|0.00|0.00|0.00|0.00|0.00
"1572158946"|60941.42|0.00|0.00|0.00|0.00|0.00
"1572246857"|0.00|12681.24|0.00|0.00|0.00|0.00
"1578567925"|0.00|9591.38|0.00|0.00|0.00|0.00
"1578606378"|0.00|18692.38|0.00|54266.74|0.00|0.00
"1580111576"|0.00|1758.39|0.00|0.00|0.00|0.00
"1572316243"|102392.11|0.00|0.00|0.00|0.00|0.00
"1572869413"|51025.93|50129.30|0.00|0.00|0.00|0.00
"1581591269"|0.00|16243.25|0.00|0.00|0.00|0.00
"1571738514"|0.00|13519.12|0.00|0.00|0.00|0.00
"1571610353"|6705.36|0.00|0.00|0.00|0.00|0.00
"1572027650"|15209.98|0.00|0.00|0.00|0.00|0.00
"1582086157"|0.00|14407.81|73802.48|0.00|0.00|0.00
"1580594848"|0.00|18023.26|0.00|78972.30|0.00|0.00
"1580552669"|44848.34|0.00|0.00|0.00|0.00|0.00
"1572512526"|0.00|238078.21|0.00|0.00|0.00|0.00
"1572841294"|44320.07|0.00|225257.85|0.00|0.00|0.00
"1572448173"|0.00|56940.50|243937.32|0.00|0.00|0.00
"1572821987"|26194.83|0.00|102212.04|0.00|0.00|0.00
"1572129906"|5388.53|50582.05|0.00|0.00|0.00|0.00
"1579124208"|81450.73|0.00|267374.70|0.00|0.00|0.00
"1572890071"|278481.36|0.00|0.00|0.00|0.00|0.00
"1571537014"|105878.34|107843.14|0.00|0.00|0.00|0.00
"1580440993"|200080.30|0.00|0.00|288991.16|0.00|0.00
"1572334849"|7840.21|0.00|173505.72|0.00|0.00|0.00
"1582411031"|0.00|75680.85|0.00|0.00|0.00|0.00
"1571919404"|8787.72|25419.05|0.00|0.00|0.00|0.00
"1580088003"|88067.75|162251.92|0.00|0.00|0.00|0.00
"1572785594"|9094.33|1768.73|0.00|0.00|0.00|0.00
"1577707092"|27667.19|0.00|0.00|0.00|0.00|0.00
"1572302946"|25784.62|0.00|0.00|0.00|0.00|0.00
"1572519761"|0.00|120467.95|0.00|0.00|0.00|0.00
"1572810802"|0.00|81910.75|0.00|0.00|0.00|0.00
"1579372060"|52412.30|0.00|0.00|0.00|0.00|0.00
"1582662076"|0.00|75315.22|0.00|0.00|0.00|0.00
"1571916384"|26613.10|0.00|0.00|0.00|0.00|0.00
"1571851822"|170968.27|0.00|0.00|0.00|0.00|0.00
"1579140612"|76123.85|0.00|0.00|0.00|0.00|0.00
"1572787045"|0.00|2288.13|0.00|0.00|0.00|0.00
"1578269475"|0.00|39963.37|0.00|0.00|0.00|0.00
"1572270108"|48215.90|0.00|0.00|0.00|0.00|0.00
"1572029234"|48707.58|0.00|0.00|0.00|0.00|0.00
"1573097059"|27196.98|23929.01|0.00|0.00|0.00|0.00
"1582322015"|0.00|2072.17|266921.98|0.00|0.00|0.00
"1572280133"|13503.07|10430.61|0.00|0.00|0.00|0.00
"1578243743"|18707.42|0.00|110095.52|0.00|0.00|0.00
"1580416890"|18981.63|17107.01|0.00|0.00|0.00|0.00
"1582170045"|8956.09|0.00|0.00|0.00|0.00|0.00
"1579795948"|0.00|35351.66|0.00|0.00|0.00|0.00
"1572187722"|0.00|7733.08|122727.40|0.00|0.00|0.00
"1579227570"|18479.00|0.00|0.00|0.00|631387.15|0.00
"1582192449"|0.00|19108.27|0.00|0.00|0.00|0.00
"1572515323"|0.00|53749.00|0.00|0.00|0.00|0.00
"1572956729"|37523.92|0.00|0.00|0.00|0.00|0.00
"1571868165"|0.00|18145.43|0.00|0.00|0.00|0.00
"1571830281"|51968.89|0.00|0.00|0.00|0.00|0.00
"1572348217"|743.68|0.00|238192.82|0.00|0.00|0.00
"1582313161"|55181.86|0.00|0.00|0.00|0.00|0.00
"1572330880"|27790.35|0.00|0.00|0.00|0.00|0.00
"1571708061"|17854.13|0.00|0.00|0.00|0.00|0.00
"1580920266"|3834.62|8234.09|0.00|0.00|0.00|0.00
"1579890144"|0.00|89875.81|0.00|0.00|0.00|0.00
"1571993081"|222232.53|0.00|0.00|0.00|0.00|0.00
"1579550415"|3856.14|0.00|27355.00|0.00|0.00|0.00
"1573093051"|0.00|76587.31|0.00|56836.02|0.00|0.00
"1580648742"|87485.84|0.00|0.00|0.00|0.00|0.00
"1572527462"|3065.88|0.00|0.00|0.00|0.00|0.00
"1572387498"|26348.69|0.00|0.00|0.00|0.00|0.00
"1578634062"|191714.91|0.00|0.00|0.00|0.00|0.00
"1572226923"|0.00|38503.66|0.00|0.00|0.00|0.00
"1580292079"|0.00|71695.64|0.00|0.00|0.00|0.00
"1572032860"|0.00|25043.68|0.00|0.00|0.00|0.00
"1572659644"|118616.96|0.00|0.00|0.00|0.00|0.00
"1571713450"|0.00|79557.77|0.00|0.00|0.00|0.00
"1571600333"|0.00|56233.06|0.00|0.00|0.00|0.00
"1578388338"|0.00|25141.31|0.00|0.00|0.00|0.00
"1572964454"|0.00|7458.36|0.00|0.00|0.00|0.00
"1580451377"|0.00|25143.56|0.00|0.00|0.00|0.00
"1579329095"|0.00|6799.47|0.00|60647.07|0.00|0.00
"1572956261"|18402.29|0.00|0.00|0.00|800411.55|0.00
"1571850453"|0.00|29341.35|0.00|0.00|0.00|0.00
"1579015402"|0.00|31153.03|0.00|0.00|0.00|0.00
"1572201724"|0.00|6078.66|0.00|0.00|0.00|0.00
"1572977397"|22495.84|0.00|0.00|0.00|0.00|0.00
"1572821575"|0.00|12826.05|0.00|0.00|0.00|0.00
"1572777542"|30334.73|0.00|195314.74|0.00|0.00|0.00
"1571673075"|17552.17|0.00|0.00|0.00|0.00|0.00
"1579648224"|42014.31|0.00|0.00|0.00|0.00|0.00
"1572127208"|27963.76|0.00|0.00|0.00|0.00|0.00
"1571700319"|4356.68|0.00|0.00|0.00|0.00|0.00
"1580146188"|43707.96|0.00|0.00|0.00|0.00|0.00
"1572559381"|0.00|25276.11|0.00|0.00|0.00|0.00
"1581004857"|14402.08|0.00|0.00|0.00|0.00|0.00
"1572149123"|6025.29|9375.11|0.00|0.00|0.00|0.00
"1579372159"|1175.16|0.00|0.00|0.00|0.00|0.00
"1572671554"|87630.26|0.00|446238.67|0.00|0.00|0.00
"1572465799"|4155.02|190245.88|0.00|0.00|0.00|0.00
"1573056157"|0.00|69003.73|0.00|0.00|0.00|0.00
"1579788754"|16504.91|16579.83|0.00|0.00|0.00|0.00
"1581621700"|0.00|19209.13|0.00|0.00|0.00|0.00
"1579199405"|0.00|48864.26|0.00|0.00|0.00|0.00
"1579203174"|15256.89|0.00|0.00|0.00|0.00|0.00
"1581636091"|0.00|39511.65|0.00|0.00|0.00|0.00
"1573016715"|0.00|43077.04|0.00|0.00|0.00|0.00
"1579703993"|0.00|433.33|49733.55|0.00|0.00|0.00
"1573047530"|28817.24|0.00|0.00|0.00|0.00|0.00
"1581048529"|0.00|20692.57|0.00|0.00|0.00|0.00
"1580453325"|0.00|50129.83|0.00|0.00|0.00|0.00
"1582509744"|0.00|31806.93|0.00|0.00|0.00|0.00
"1571918321"|28614.63|0.00|0.00|0.00|0.00|0.00
"1572329508"|0.00|20754.62|0.00|0.00|0.00|0.00
"1572308451"|0.00|35257.87|0.00|0.00|0.00|0.00
"1580391496"|0.00|29832.00|0.00|0.00|0.00|0.00
"1580073142"|0.00|19593.00|0.00|0.00|0.00|251782.49
"1581767921"|27572.40|24762.26|0.00|0.00|0.00|0.00
"1578783887"|30911.39|0.00|0.00|0.00|0.00|0.00
"1582387520"|0.00|16578.15|0.00|0.00|0.00|0.00
"1572665132"|11610.40|66375.15|0.00|0.00|0.00|0.00
"1581276727"|53001.85|0.00|0.00|0.00|0.00|0.00
"1580719459"|15805.70|0.00|0.00|54165.24|0.00|0.00
"1579302557"|17707.68|0.00|264377.22|0.00|0.00|0.00
"1571993077"|0.00|62267.07|0.00|0.00|0.00|0.00
"1572832766"|4936.11|0.00|0.00|0.00|0.00|0.00
"1572081126"|41568.79|0.00|0.00|148206.95|0.00|0.00
"1572904814"|6980.73|2474.45|0.00|0.00|0.00|0.00
"1581784965"|29696.72|0.00|0.00|0.00|0.00|0.00
"1572306434"|225326.24|0.00|0.00|0.00|0.00|0.00
"1572653356"|41557.15|0.00|0.00|0.00|0.00|0.00
"1579106039"|97330.43|33265.61|0.00|0.00|0.00|0.00
"1580637198"|0.00|27176.01|0.00|0.00|0.00|0.00
"1582388282"|0.00|31024.35|0.00|0.00|0.00|0.00
"1572861042"|0.00|30079.02|282226.79|0.00|0.00|0.00
"1572341003"|0.00|20035.48|0.00|0.00|0.00|0.00
"1572321883"|10191.91|0.00|0.00|0.00|741908.61|0.00
"1581617892"|0.00|32830.36|132308.56|0.00|0.00|0.00
"1572991109"|0.00|19340.64|0.00|0.00|0.00|0.00
"1581292257"|0.00|37732.33|0.00|0.00|0.00|0.00
"1571967644"|0.00|43832.84|0.00|0.00|0.00|0.00
"1579556428"|0.00|11923.72|0.00|0.00|0.00|0.00
"1572328335"|116960.15|0.00|0.00|0.00|0.00|0.00
"1579727622"|0.00|27917.32|0.00|0.00|0.00|0.00
